state,month,year,lockdown_period,avg_congestion
VA,10,2018,before_lockdown,1.2504461895413173
WA,10,2020,after_lockdown,0.9643082754264055
WA,12,2017,before_lockdown,2.0
WI,7,2020,after_lockdown,0.8508527131782946
WV,5,2020,after_lockdown,1.2007434944237918
WV,12,2021,after_lockdown,0.9127301841473179
AL,3,2019,before_lockdown,1.3937513687130447
AR,1,2021,after_lockdown,1.333718244803695
AR,7,2021,after_lockdown,1.1077283372365339
CA,10,2018,before_lockdown,1.1408823822328453
CO,1,2022,after_lockdown,0.9545454545454546
CO,7,2019,before_lockdown,1.062999564016858
CO,7,2020,after_lockdown,1.1448294531672982
CO,9,2019,before_lockdown,1.0293729663178262
DC,9,2018,before_lockdown,1.2374100719424461
DE,5,2020,after_lockdown,0.9413145539906104
FL,1,2019,before_lockdown,0.9019460902554975
FL,1,2021,after_lockdown,0.5842276262675987
FL,3,2018,before_lockdown,1.0913510527285004
FL,12,2021,after_lockdown,0.8049276672694394
GA,5,2021,after_lockdown,1.1281221787541378
GA,11,2019,before_lockdown,0.7430756318194535
IA,9,2020,after_lockdown,0.7390998593530239
IA,9,2021,after_lockdown,1.0392706872370268
IA,11,2020,after_lockdown,1.0957095709570956
ID,12,2019,before_lockdown,0.8605817452357071
IL,7,2021,after_lockdown,1.3865711727842436
IL,12,2021,after_lockdown,1.122089123143268
IN,9,2018,before_lockdown,1.5571640072380326
IN,10,2020,after_lockdown,1.0655598848043368
IN,12,2021,after_lockdown,0.8978723404255319
KS,6,2021,after_lockdown,1.0227272727272727
KS,10,2019,before_lockdown,0.9428702010968921
KS,10,2021,after_lockdown,1.1957142857142857
KS,12,2019,before_lockdown,0.8989705530284894
KY,4,2021,after_lockdown,1.0164359861591696
KY,6,2019,before_lockdown,1.1783109856504352
LA,9,2020,after_lockdown,0.7253282195014014
LA,12,2018,before_lockdown,1.0494090292578957
LA,12,2021,after_lockdown,0.998279098873592
MA,6,2018,before_lockdown,1.230149530543642
MA,8,2018,before_lockdown,1.2604368260989771
MA,11,2021,after_lockdown,1.1395821778517286
MA,12,2019,before_lockdown,0.84927018170986
MD,2,2020,after_lockdown,1.003337914784999
MD,9,2018,before_lockdown,1.1879886874064216
MD,10,2021,after_lockdown,1.3189634294017922
ME,1,2019,before_lockdown,1.2275449101796407
ME,2,2020,after_lockdown,0.929171668667467
ME,6,2020,after_lockdown,1.1320224719101124
MI,7,2018,before_lockdown,1.3190180032733225
MN,3,2018,before_lockdown,1.3592951725576061
MN,4,2021,after_lockdown,0.9919117647058824
MN,10,2018,before_lockdown,1.3699009324009324
MO,1,2018,before_lockdown,1.5482020736818884
MO,1,2020,after_lockdown,0.8128038897893031
MS,5,2019,before_lockdown,1.3309549945115258
MT,1,2018,before_lockdown,1.7298001737619462
MT,9,2018,before_lockdown,1.7004189944134078
NE,5,2019,before_lockdown,1.295116037409075
NE,11,2021,after_lockdown,0.9717741935483871
NH,4,2019,before_lockdown,1.4128151260504203
NH,5,2020,after_lockdown,1.0545212765957446
NM,2,2018,before_lockdown,1.4938382927562368
NY,3,2019,before_lockdown,1.0759736499203707
NY,12,2019,before_lockdown,0.7625885052015348
OH,7,2018,before_lockdown,1.5402585267092352
OH,10,2018,before_lockdown,1.4491077801570307
PA,12,2020,after_lockdown,0.6604310590183445
PA,12,2021,after_lockdown,1.1070693948251598
RI,2,2021,after_lockdown,0.6278409090909091
RI,8,2018,before_lockdown,1.5474397590361446
SC,1,2019,before_lockdown,1.0758956964172144
SC,5,2019,before_lockdown,0.9349236450743588
SC,7,2021,after_lockdown,1.244955863808323
SC,9,2020,after_lockdown,0.8726461843409317
TN,11,2019,before_lockdown,0.7367078410311493
TX,4,2018,before_lockdown,1.1484580080275035
TX,4,2019,before_lockdown,1.115822106726846
TX,6,2019,before_lockdown,0.9430210173258976
TX,11,2018,before_lockdown,1.1311570728465818
UT,2,2020,after_lockdown,0.866789853855199
UT,3,2021,after_lockdown,0.9994356659142212
UT,5,2019,before_lockdown,1.2240652235029519
VT,8,2018,before_lockdown,1.6397058823529411
WA,10,2018,before_lockdown,1.2279616455304672
WI,3,2019,before_lockdown,1.425328288448698
WI,9,2018,before_lockdown,1.660774818401937
WV,8,2019,before_lockdown,1.351063829787234
WV,9,2018,before_lockdown,1.7083570210346788
WY,1,2019,before_lockdown,1.571012078300708
WY,3,2021,after_lockdown,1.403157255616272
WY,6,2019,before_lockdown,1.4813979706877114
WY,12,2021,after_lockdown,1.2165320074580486
AL,10,2018,before_lockdown,1.3527696793002915
AR,9,2018,before_lockdown,1.6848137535816619
AZ,1,2019,before_lockdown,1.054642629227824
AZ,2,2021,after_lockdown,0.7508035545471734
AZ,4,2018,before_lockdown,1.03677988365547
AZ,7,2021,after_lockdown,1.1679119150609516
AZ,9,2018,before_lockdown,1.0913098853727834
CA,6,2018,before_lockdown,1.1936083631516172
CO,7,2021,after_lockdown,1.2847741935483872
CT,5,2019,before_lockdown,1.3249319607147083
CT,5,2021,after_lockdown,1.5640798226164079
DE,2,2020,after_lockdown,0.8455284552845529
DE,7,2018,before_lockdown,1.1622739018087855
DE,7,2019,before_lockdown,0.8250175685172172
DE,9,2019,before_lockdown,0.6965944272445821
FL,7,2020,after_lockdown,0.6486353577575609
FL,7,2021,after_lockdown,0.9670465298062286
FL,8,2021,after_lockdown,0.895262530926418
GA,4,2020,after_lockdown,0.994665085951393
GA,8,2018,before_lockdown,1.236407385127944
IA,8,2019,before_lockdown,0.8410227904391329
IA,9,2018,before_lockdown,1.6786454733932274
ID,6,2020,after_lockdown,0.8804960541149943
IL,1,2019,before_lockdown,1.090285284579593
IL,4,2020,after_lockdown,0.973257698541329
IN,2,2020,after_lockdown,0.7276496501684374
IN,11,2021,after_lockdown,1.2879841112214498
IN,12,2019,before_lockdown,0.7487134244963976
KS,4,2020,after_lockdown,1.0958520179372198
KY,1,2019,before_lockdown,1.3539759036144579
LA,2,2020,after_lockdown,0.5306338774644901
MA,12,2018,before_lockdown,1.1950519409513396
MD,1,2021,after_lockdown,0.7875214934905429
ME,5,2018,before_lockdown,1.3825602968460111
ME,6,2021,after_lockdown,0.6832971800433839
ME,8,2020,after_lockdown,1.1295336787564767
MI,4,2021,after_lockdown,1.3490122295390405
MI,6,2018,before_lockdown,1.323669484462436
MN,6,2021,after_lockdown,0.9967243799719232
MO,5,2019,before_lockdown,1.2628389637933646
MO,7,2020,after_lockdown,0.8751891074130106
MO,11,2019,before_lockdown,0.8901357466063349
ND,8,2018,before_lockdown,1.1893732970027249
ND,9,2019,before_lockdown,1.0668647845468053
NH,7,2019,before_lockdown,1.0245664739884393
NH,9,2019,before_lockdown,0.9346186085498742
NJ,4,2019,before_lockdown,1.0830065359477123
NJ,12,2018,before_lockdown,1.020185614849188
NM,3,2018,before_lockdown,1.4647946353730092
NV,1,2020,after_lockdown,1.3638948116560057
NV,2,2018,before_lockdown,1.5870559268378472
NV,2,2021,after_lockdown,0.6533127889060092
NV,3,2019,before_lockdown,1.4120040691759919
NV,6,2018,before_lockdown,1.6977459016393444
NY,8,2021,after_lockdown,1.0666449829240527
OH,1,2020,after_lockdown,0.908565176617693
OK,11,2018,before_lockdown,1.5751741089717328
OR,4,2018,before_lockdown,1.4338900930766287
OR,10,2020,after_lockdown,0.9135802469135802
PA,4,2020,after_lockdown,1.1283783783783783
RI,1,2020,after_lockdown,1.0429864253393666
SC,12,2018,before_lockdown,1.1252703120173
TN,1,2020,after_lockdown,0.9885677993013655
TN,1,2021,after_lockdown,0.8758064516129033
TN,2,2020,after_lockdown,0.9243413101281122
TN,5,2019,before_lockdown,1.0370900986946832
TX,2,2020,after_lockdown,0.7910926110492271
TX,12,2020,after_lockdown,1.0266621780844976
TX,12,2021,after_lockdown,1.14608781348064
VT,1,2019,before_lockdown,1.4659973706226843
VT,1,2021,after_lockdown,1.35
WA,8,2021,after_lockdown,1.2393668438859353
WI,5,2021,after_lockdown,1.047925608011445
WV,11,2018,before_lockdown,1.625393966681675
AL,3,2020,after_lockdown,1.041541240216737
AL,5,2018,before_lockdown,1.3682861328125
AR,10,2018,before_lockdown,1.6881431767337807
AR,11,2019,before_lockdown,0.983942908117752
AZ,3,2019,before_lockdown,1.1864913637535448
AZ,12,2018,before_lockdown,1.1245543912714702
CA,3,2020,after_lockdown,0.8054850177755206
CO,1,2019,before_lockdown,1.2705776376534175
CO,3,2021,after_lockdown,0.927058092575334
CO,5,2020,after_lockdown,1.1330962186447024
CO,11,2021,after_lockdown,1.3224192814915872
CT,3,2018,before_lockdown,1.5046070460704608
CT,4,2021,after_lockdown,1.5544159544159544
DC,8,2018,before_lockdown,1.3012165450121655
DC,8,2020,after_lockdown,1.1428571428571428
DC,11,2019,before_lockdown,0.7799227799227799
GA,3,2021,after_lockdown,0.7874974954918854
ID,10,2019,before_lockdown,1.1027364378300528
IL,4,2018,before_lockdown,1.2329437503598364
IL,8,2019,before_lockdown,0.8592601305651943
IN,4,2021,after_lockdown,1.196242171189979
IN,11,2020,after_lockdown,1.0424107142857142
KS,1,2020,after_lockdown,0.8934439054920983
KY,4,2020,after_lockdown,1.013353115727003
LA,6,2019,before_lockdown,0.7877473099618189
LA,7,2019,before_lockdown,0.6325694056269797
LA,8,2021,after_lockdown,1.0821365176698403
LA,10,2020,after_lockdown,0.6540243508242646
MD,4,2021,after_lockdown,1.374589865111192
MD,11,2021,after_lockdown,1.364099605807134
ME,4,2019,before_lockdown,1.5639412997903563
ME,5,2020,after_lockdown,1.071186440677966
ME,7,2018,before_lockdown,1.405486498071153
ME,8,2018,before_lockdown,1.3677844969763606
MO,9,2021,after_lockdown,1.3514040561622465
MS,10,2020,after_lockdown,0.9577464788732394
MT,1,2022,after_lockdown,1.0
MT,9,2021,after_lockdown,1.427290198590647
NC,8,2019,before_lockdown,0.9722509034589571
NE,4,2018,before_lockdown,1.6051816389749367
NE,11,2020,after_lockdown,1.2375
NH,8,2019,before_lockdown,1.0498783454987834
NH,11,2020,after_lockdown,0.29518950437317787
NJ,2,2019,before_lockdown,1.0586675153829832
NM,9,2020,after_lockdown,0.9804305283757339
NM,11,2020,after_lockdown,1.0497512437810945
NV,2,2019,before_lockdown,1.440738748431056
NY,6,2018,before_lockdown,1.148516663235664
NY,10,2021,after_lockdown,0.8515597560586226
NY,12,2021,after_lockdown,0.8070979493507257
OH,1,2018,before_lockdown,1.4395575174174333
OH,5,2018,before_lockdown,1.4760945474080043
OH,9,2020,after_lockdown,0.6797077922077922
OK,4,2019,before_lockdown,1.3121819814426818
OR,3,2021,after_lockdown,0.9901100122235804
OR,4,2019,before_lockdown,1.399592630312008
OR,11,2018,before_lockdown,1.4961855355508087
PA,3,2018,before_lockdown,1.276331516784506
PA,3,2021,after_lockdown,0.47928427519897865
PA,6,2020,after_lockdown,1.0967558338076266
RI,3,2018,before_lockdown,1.428380187416332
RI,5,2020,after_lockdown,1.0948616600790513
RI,7,2020,after_lockdown,0.9121338912133892
RI,10,2021,after_lockdown,1.2453760789149197
SC,2,2021,after_lockdown,0.8969727804629866
SC,4,2021,after_lockdown,1.1303790514557774
SC,7,2019,before_lockdown,0.8549701249321021
SC,8,2018,before_lockdown,1.3686907507045862
SC,10,2021,after_lockdown,1.1259946949602122
SD,4,2021,after_lockdown,1.0087336244541485
TN,4,2019,before_lockdown,1.1509855167156702
TN,12,2018,before_lockdown,1.1192754613807245
TX,5,2021,after_lockdown,1.1054474484817174
UT,12,2020,after_lockdown,1.07918025151374
VT,10,2021,after_lockdown,0.9379310344827586
WA,7,2020,after_lockdown,1.1324529034764033
WA,11,2019,before_lockdown,0.9268802995264839
WA,11,2021,after_lockdown,1.1795989537925022
WI,4,2018,before_lockdown,1.4897692124672852
WI,5,2018,before_lockdown,1.6194331983805668
WI,5,2020,after_lockdown,0.9200873362445415
WI,6,2021,after_lockdown,0.9556812824139557
WV,1,2020,after_lockdown,1.0879949717159019
WV,2,2020,after_lockdown,1.0477732793522267
WY,4,2019,before_lockdown,1.6337543053960963
WY,6,2021,after_lockdown,1.4613368283093053
AZ,1,2020,after_lockdown,0.8063572790845518
AZ,7,2019,before_lockdown,0.8605214418008263
CA,8,2019,before_lockdown,0.8118604006285405
CT,5,2020,after_lockdown,1.1799729364005414
CT,12,2020,after_lockdown,0.803574497336312
DC,8,2019,before_lockdown,0.8427331887201736
DC,10,2019,before_lockdown,0.8235775685632419
DE,9,2020,after_lockdown,1.0444915254237288
FL,1,2018,before_lockdown,1.1106910209826835
FL,6,2018,before_lockdown,1.1932820214302653
FL,11,2019,before_lockdown,0.5710993155468641
GA,1,2018,before_lockdown,1.2088993808739033
IA,9,2019,before_lockdown,0.8810975609756098
ID,3,2020,after_lockdown,0.8051771117166212
ID,4,2019,before_lockdown,1.4006159677801469
ID,10,2021,after_lockdown,0.9904942965779467
KS,5,2021,after_lockdown,1.183385579937304
KY,2,2019,before_lockdown,1.342687533729088
KY,8,2019,before_lockdown,0.956989247311828
KY,10,2021,after_lockdown,1.0727088265133582
MA,3,2020,after_lockdown,0.9071385359951604
MA,7,2018,before_lockdown,1.2415262976968031
MA,7,2021,after_lockdown,1.0382153058209396
MD,8,2018,before_lockdown,1.3199677289229528
ME,1,2020,after_lockdown,0.9580364212193191
ME,7,2019,before_lockdown,0.8612021857923498
ME,10,2021,after_lockdown,0.8494318181818182
MI,2,2018,before_lockdown,1.2848023064250411
MI,3,2018,before_lockdown,1.396581792814789
MN,10,2020,after_lockdown,0.6313903487816531
MO,9,2019,before_lockdown,0.9012091587342423
MS,4,2020,after_lockdown,0.8906040268456376
MT,3,2018,before_lockdown,1.7272727272727273
NC,5,2020,after_lockdown,1.0302066772655007
NC,6,2019,before_lockdown,1.055534567434832
NC,12,2019,before_lockdown,0.9306476287608363
ND,4,2018,before_lockdown,1.573051948051948
ND,6,2019,before_lockdown,1.2377510040160642
NE,2,2021,after_lockdown,1.1608247422680413
NE,3,2018,before_lockdown,1.430971128608924
NE,8,2021,after_lockdown,1.1457627118644067
NH,1,2021,after_lockdown,0.5535331905781584
NH,12,2021,after_lockdown,1.0162179695102174
NJ,4,2021,after_lockdown,1.1087141640647176
NM,2,2019,before_lockdown,1.5176871714732205
NM,2,2020,after_lockdown,0.9822048611111112
NV,1,2018,before_lockdown,1.581877729257642
NV,3,2021,after_lockdown,0.6018711018711018
NV,12,2021,after_lockdown,1.168023445131879
NY,5,2021,after_lockdown,1.0499615187275526
NY,8,2020,after_lockdown,0.8566948386753841
OH,4,2020,after_lockdown,0.9188034188034188
OH,6,2021,after_lockdown,1.216979188131053
OH,8,2018,before_lockdown,1.5246122246618032
OK,3,2021,after_lockdown,0.8830521472392638
OK,6,2020,after_lockdown,0.7684824902723736
OK,7,2021,after_lockdown,1.1964856230031948
OR,9,2019,before_lockdown,0.9467254835425857
PA,8,2019,before_lockdown,1.0058982014126556
RI,3,2021,after_lockdown,0.551270815074496
RI,4,2021,after_lockdown,1.1305483028720626
RI,5,2018,before_lockdown,1.4725339633786179
RI,8,2021,after_lockdown,1.1972633979475484
RI,9,2019,before_lockdown,1.0033333333333334
SC,9,2021,after_lockdown,1.1621304092422167
TN,2,2018,before_lockdown,1.4139658521623555
TN,4,2021,after_lockdown,1.0881819450258128
TX,9,2018,before_lockdown,1.124213379804434
TX,9,2019,before_lockdown,0.8041410442433036
TX,11,2019,before_lockdown,0.798277050310131
UT,3,2019,before_lockdown,1.5417704918032786
UT,7,2018,before_lockdown,1.4721289456010747
UT,9,2021,after_lockdown,1.1041666666666667
WA,6,2018,before_lockdown,1.2555861309851404
WA,8,2018,before_lockdown,1.2932972906555262
WI,8,2020,after_lockdown,0.9040798611111112
AL,9,2019,before_lockdown,0.9473094170403588
AR,3,2018,before_lockdown,1.6844955991875423
CA,12,2019,before_lockdown,0.7720773517257268
CO,5,2019,before_lockdown,1.2169191580640837
CO,8,2020,after_lockdown,1.190258999837107
CO,9,2020,after_lockdown,1.0445185614849188
CO,12,2021,after_lockdown,1.1533001190423702
CT,12,2021,after_lockdown,1.4001319841619007
DC,12,2020,after_lockdown,0.29958677685950413
DE,1,2020,after_lockdown,0.8633720930232558
DE,5,2019,before_lockdown,0.8308364544319601
DE,8,2021,after_lockdown,1.2435180477885104
FL,3,2020,after_lockdown,0.5926355642403517
GA,10,2018,before_lockdown,1.2261967892783108
GA,11,2020,after_lockdown,0.871453568303962
ID,1,2018,before_lockdown,1.7448680351906158
ID,2,2019,before_lockdown,1.5355395683453237
ID,8,2018,before_lockdown,1.685002350728726
ID,10,2018,before_lockdown,1.6047819971870605
ID,11,2018,before_lockdown,1.6561181434599157
ID,12,2020,after_lockdown,1.193645990922844
IL,1,2022,after_lockdown,0.5
IL,5,2018,before_lockdown,1.1453495566096101
KS,3,2018,before_lockdown,1.7109658678286128
KS,5,2020,after_lockdown,1.0955483170466884
KS,9,2021,after_lockdown,1.208955223880597
LA,5,2019,before_lockdown,1.0028764562059542
MD,4,2020,after_lockdown,0.9519807923169268
MD,7,2021,after_lockdown,1.3718962253646587
MI,10,2020,after_lockdown,0.8431496062992127
MI,12,2018,before_lockdown,1.3751964790946243
MN,3,2019,before_lockdown,1.4000736105999263
MS,3,2018,before_lockdown,1.465699607132064
MS,5,2020,after_lockdown,0.8009079118028535
MS,7,2018,before_lockdown,1.5093423019431988
MT,2,2020,after_lockdown,1.3609550561797752
MT,3,2020,after_lockdown,1.4005602240896358
ND,1,2018,before_lockdown,1.6842105263157894
ND,2,2021,after_lockdown,1.467065868263473
ND,9,2020,after_lockdown,0.6068435754189944
NH,10,2018,before_lockdown,1.297676008202324
NY,9,2020,after_lockdown,0.6562204453615338
OH,2,2020,after_lockdown,0.6823699945642326
OH,11,2018,before_lockdown,1.4847120418848168
PA,4,2018,before_lockdown,1.4022344115511818
PA,4,2019,before_lockdown,1.2203389830508475
PA,5,2018,before_lockdown,1.4474254367768404
PA,7,2018,before_lockdown,1.5177474588248083
SC,4,2020,after_lockdown,1.1650110375275937
SC,7,2018,before_lockdown,1.3540165465705898
SD,3,2019,before_lockdown,1.61402789171452
SD,9,2020,after_lockdown,0.739938080495356
SD,10,2021,after_lockdown,0.9815880322209436
SD,12,2021,after_lockdown,0.9943058568329718
TN,3,2020,after_lockdown,0.9083895853423336
TN,6,2018,before_lockdown,1.5209876543209877
UT,4,2018,before_lockdown,1.3691545938015772
UT,4,2020,after_lockdown,0.9913753971856559
UT,8,2020,after_lockdown,0.9290298225745565
UT,8,2021,after_lockdown,1.0854237288135593
VA,3,2020,after_lockdown,0.8707931277947752
VA,11,2018,before_lockdown,1.265310562384423
VA,11,2019,before_lockdown,0.8351517556040469
VT,4,2020,after_lockdown,1.2395209580838322
WA,2,2019,before_lockdown,1.2790335151987529
WI,1,2018,before_lockdown,1.4711881693013769
WI,11,2018,before_lockdown,1.599591836734694
WV,6,2018,before_lockdown,1.731142014327855
WV,11,2020,after_lockdown,1.3578643578643579
WY,7,2020,after_lockdown,1.3528277634961439
AL,7,2020,after_lockdown,1.0916815742397137
AR,8,2018,before_lockdown,1.6993147924224103
AZ,8,2021,after_lockdown,1.1752788527202367
AZ,10,2020,after_lockdown,0.6993676294650487
CA,9,2018,before_lockdown,1.1486877519301482
CO,3,2019,before_lockdown,1.4495050829320493
CO,4,2019,before_lockdown,1.4367880225043008
CO,5,2021,after_lockdown,1.1913137114142138
CO,6,2020,after_lockdown,1.153488989121783
CO,6,2021,after_lockdown,1.20457995951417
CO,8,2021,after_lockdown,1.3322033898305086
CO,11,2018,before_lockdown,1.401429672717079
DC,10,2020,after_lockdown,0.3053087087551194
DE,12,2020,after_lockdown,0.6868686868686869
GA,3,2019,before_lockdown,1.1540214262871762
IA,4,2020,after_lockdown,0.9710412815773259
IA,8,2018,before_lockdown,1.6876006441223832
ID,12,2017,before_lockdown,2.0
KS,7,2018,before_lockdown,1.6757246376811594
KY,3,2020,after_lockdown,1.0191235059760957
KY,12,2021,after_lockdown,1.024840957285671
LA,1,2020,after_lockdown,0.5550992470910335
LA,6,2021,after_lockdown,1.1064504101416852
LA,8,2019,before_lockdown,0.6204939919893191
MA,8,2021,after_lockdown,1.1436265709156195
MD,4,2018,before_lockdown,1.2850859656137545
MD,5,2018,before_lockdown,1.1926162790697674
MI,1,2019,before_lockdown,1.213905432232449
MI,2,2021,after_lockdown,0.9701226751088247
MS,5,2018,before_lockdown,1.5947154471544716
MT,10,2019,before_lockdown,1.2896580140090648
NC,11,2021,after_lockdown,1.230100253653823
ND,3,2020,after_lockdown,1.2352941176470589
ND,7,2018,before_lockdown,1.5469798657718121
NE,4,2020,after_lockdown,0.9885795860099929
NE,12,2019,before_lockdown,0.919257279504853
NH,2,2018,before_lockdown,1.3702995538559593
NH,8,2020,after_lockdown,1.1163793103448276
NJ,5,2020,after_lockdown,0.9989827060020345
NM,7,2020,after_lockdown,0.8761363636363636
NM,7,2021,after_lockdown,0.9539978094194962
NV,8,2019,before_lockdown,1.30995670995671
NY,7,2019,before_lockdown,0.8025594666365331
OH,11,2019,before_lockdown,0.7812391228680822
OK,5,2020,after_lockdown,0.8404494382022472
OK,9,2019,before_lockdown,0.7125
OK,11,2020,after_lockdown,0.92
OR,1,2018,before_lockdown,1.5286585365853658
OR,1,2021,after_lockdown,1.1593437676786724
PA,2,2019,before_lockdown,1.0975930697954932
PA,8,2021,after_lockdown,1.385764016123122
RI,7,2019,before_lockdown,0.9103313840155945
SD,3,2018,before_lockdown,1.6029228855721394
SD,5,2019,before_lockdown,1.5944584382871536
SD,5,2020,after_lockdown,1.1360141927853342
TN,1,2018,before_lockdown,1.3776168006911678
TN,5,2020,after_lockdown,1.0027569909413154
TX,3,2020,after_lockdown,0.7743974380583178
TX,7,2018,before_lockdown,1.2502946127946128
UT,6,2021,after_lockdown,1.100728959575878
VA,4,2018,before_lockdown,1.2896262729620427
VA,8,2018,before_lockdown,1.3895265040303209
VA,9,2019,before_lockdown,0.8538286963099941
VA,11,2020,after_lockdown,0.9511815112957673
WA,12,2020,after_lockdown,1.2510578279266573
WI,3,2021,after_lockdown,0.6232821341956346
WV,7,2018,before_lockdown,1.71885603490063
WV,12,2018,before_lockdown,1.5364532019704433
WV,12,2020,after_lockdown,1.2212257100149477
WY,10,2018,before_lockdown,1.6639433551198257
AR,2,2020,after_lockdown,0.8873563218390804
AR,9,2021,after_lockdown,1.2380952380952381
AR,12,2021,after_lockdown,1.1129032258064515
AZ,10,2021,after_lockdown,1.2146409389297792
CA,10,2019,before_lockdown,0.7959174332921415
CO,7,2018,before_lockdown,1.4141974330533988
CT,2,2021,after_lockdown,0.818279425580459
DC,1,2018,before_lockdown,1.2055953155497723
DC,2,2018,before_lockdown,1.2604166666666667
DE,6,2021,after_lockdown,1.1940772078265467
DE,8,2018,before_lockdown,1.1742081447963801
DE,10,2020,after_lockdown,0.6826568265682657
FL,9,2020,after_lockdown,0.5982951518380394
FL,12,2020,after_lockdown,0.5994874611019586
GA,7,2021,after_lockdown,1.238265685148916
GA,9,2019,before_lockdown,0.8135830072666294
ID,9,2020,after_lockdown,0.88
IL,3,2019,before_lockdown,1.264731945059814
IN,4,2019,before_lockdown,1.3272904906643508
IN,8,2019,before_lockdown,1.0301665301665301
KS,4,2019,before_lockdown,1.5213928505278755
LA,10,2019,before_lockdown,0.584920387137059
MA,4,2018,before_lockdown,1.1782550145297328
MA,11,2020,after_lockdown,0.4004548974061169
MD,1,2019,before_lockdown,1.180561463207146
MD,9,2019,before_lockdown,0.8879451494064674
ME,1,2021,after_lockdown,1.320967741935484
ME,9,2021,after_lockdown,0.835236541598695
MI,3,2019,before_lockdown,1.4066386554621848
MI,11,2019,before_lockdown,0.8842640838594985
MN,11,2020,after_lockdown,0.7035340314136126
MO,10,2021,after_lockdown,1.2768250857422832
MS,7,2021,after_lockdown,1.1442857142857144
NC,5,2018,before_lockdown,1.2865673307662258
NC,7,2019,before_lockdown,0.9570036052877554
NC,9,2021,after_lockdown,1.2555328833778057
ND,4,2019,before_lockdown,1.574331550802139
ND,5,2019,before_lockdown,1.5081658291457287
ND,8,2020,after_lockdown,0.8403247631935047
NE,2,2020,after_lockdown,0.8660209846650525
NE,5,2020,after_lockdown,1.0703953712632595
NH,2,2021,after_lockdown,0.6992974238875879
NH,3,2020,after_lockdown,1.0930232558139534
NH,11,2018,before_lockdown,1.33402489626556
NM,2,2021,after_lockdown,1.0827300930713548
NM,8,2020,after_lockdown,1.028957528957529
NV,4,2021,after_lockdown,1.425273390036452
NV,5,2020,after_lockdown,1.2611464968152866
NV,8,2020,after_lockdown,1.230014025245442
NV,9,2021,after_lockdown,1.398042414355628
NY,2,2021,after_lockdown,0.4490706358047613
NY,4,2019,before_lockdown,1.0085679737433062
NY,4,2021,after_lockdown,1.041440712262242
NY,9,2021,after_lockdown,0.9268551411091376
OH,3,2021,after_lockdown,0.5463576158940397
OK,1,2019,before_lockdown,1.392622247640835
OK,4,2018,before_lockdown,1.5611400551639596
OK,4,2021,after_lockdown,0.9340501792114695
OR,3,2020,after_lockdown,1.1386454183266932
OR,7,2021,after_lockdown,1.3580218249361504
OR,10,2019,before_lockdown,0.9064130617741121
PA,3,2020,after_lockdown,0.9294252873563218
PA,4,2021,after_lockdown,1.2763116057233703
PA,6,2021,after_lockdown,1.3430663452093936
RI,7,2021,after_lockdown,1.1122320302648172
RI,10,2019,before_lockdown,1.0697455230914232
SC,2,2018,before_lockdown,1.3070012833309568
TN,1,2019,before_lockdown,1.1272842841252184
TX,11,2021,after_lockdown,1.1448568928883889
UT,1,2018,before_lockdown,1.5287459575997124
VT,5,2018,before_lockdown,1.5824053452115814
VT,9,2020,after_lockdown,1.0447427293064877
WA,7,2021,after_lockdown,1.2486181206440758
WA,9,2018,before_lockdown,1.2497480927018858
WI,6,2020,after_lockdown,0.8256048387096774
WI,7,2021,after_lockdown,1.0026821636119803
WI,10,2020,after_lockdown,0.730593607305936
WV,2,2021,after_lockdown,1.1646341463414633
WV,4,2018,before_lockdown,1.707982151710461
WV,9,2019,before_lockdown,1.2343485617597292
AL,4,2020,after_lockdown,1.009930486593843
AL,4,2021,after_lockdown,1.1683823529411765
AL,8,2021,after_lockdown,1.3404411764705881
AL,11,2021,after_lockdown,1.201844532279315
AR,4,2019,before_lockdown,1.3997527812113721
AR,12,2018,before_lockdown,1.5136129506990434
AZ,2,2018,before_lockdown,0.9590685048932066
CA,2,2018,before_lockdown,1.128231059493905
CO,1,2021,after_lockdown,0.9745152354570638
CO,3,2018,before_lockdown,1.4933294663573087
CO,11,2020,after_lockdown,0.9952661207778914
CT,4,2018,before_lockdown,1.486579754601227
CT,5,2018,before_lockdown,1.4511627906976745
DC,3,2018,before_lockdown,1.269482884195193
DC,12,2021,after_lockdown,1.0359612724757954
DE,5,2018,before_lockdown,1.218384074941452
DE,9,2021,after_lockdown,1.0707865168539326
GA,8,2020,after_lockdown,1.0233025984911988
IA,7,2021,after_lockdown,1.0337078651685394
IA,8,2020,after_lockdown,0.891398783666377
IA,12,2019,before_lockdown,0.7814207650273224
ID,10,2020,after_lockdown,0.9650145772594753
IN,4,2020,after_lockdown,1.0788336933045357
IN,5,2020,after_lockdown,1.0458060678167758
IN,10,2018,before_lockdown,1.5858925143953935
KY,8,2021,after_lockdown,1.138130420815933
KY,10,2018,before_lockdown,1.5629552549427679
LA,2,2018,before_lockdown,1.3086991221069433
LA,5,2021,after_lockdown,1.0130208333333333
MA,4,2020,after_lockdown,1.0905245346869712
MD,3,2019,before_lockdown,1.2176681614349776
MI,11,2021,after_lockdown,1.0659062103929025
MO,7,2018,before_lockdown,1.599909686159404
MO,12,2021,after_lockdown,1.110344827586207
MS,9,2021,after_lockdown,1.1660290742157613
MS,12,2018,before_lockdown,1.4075104311543811
MT,2,2021,after_lockdown,1.4581904510683197
NC,9,2018,before_lockdown,1.2479173191356092
